"filedate","tractid","countyfp10","totalfilings"
"01/12/2021","13121006200","121",1
"01/12/2021","13121007001","121",1
"01/12/2021","13121007706","121",5
"01/12/2021","13121007802","121",5
"01/12/2021","13121007805","121",1
"01/12/2021","13121007806","121",1
"01/12/2021","13121008201","121",1
"01/12/2021","13121008301","121",1
"01/12/2021","13121008400","121",3
"01/12/2021","13121008500","121",1
"01/12/2021","13121008601","121",1
"01/12/2021","13121008602","121",1
"01/12/2021","13121008700","121",1
"01/12/2021","13121008902","121",20
"01/12/2021","13121008903","121",1
"01/12/2021","13121009101","121",1
"01/12/2021","13121009102","121",8
"01/12/2021","13121009200","121",27
"01/12/2021","13121009402","121",8
"01/12/2021","13121009404","121",12
"01/12/2021","13121009601","121",4
"01/12/2021","13121009603","121",2
"01/12/2021","13121009700","121",2
"01/12/2021","13121010002","121",2
"01/12/2021","13121010106","121",4
"01/12/2021","13121010110","121",4
"01/12/2021","13121010114","121",4
"01/12/2021","13121010117","121",18
"01/12/2021","13121010118","121",2
"01/12/2021","13121010119","121",7
"01/12/2021","13121010122","121",2
"01/12/2021","13121010123","121",2
"01/12/2021","13121010205","121",3
"01/12/2021","13121010208","121",4
"01/12/2021","13121010211","121",2
"01/12/2021","13121010301","121",20
"01/12/2021","13121010303","121",1
"01/12/2021","13121010507","121",1
"01/12/2021","13121010510","121",1
"01/12/2021","13121010511","121",1
"01/12/2021","13121010512","121",16
"01/12/2021","13121010513","121",1
"01/12/2021","13121010514","121",13
"01/12/2021","13121010516","121",1
"01/12/2021","13121010601","121",1
"01/12/2021","13121010603","121",1
"01/12/2021","13121010604","121",23
"01/12/2021","13121010800","121",2
"01/12/2021","13121011201","121",4
"01/12/2021","13121011301","121",1
"01/12/2021","13121011303","121",8
"01/12/2021","13121011305","121",18
"01/12/2021","13121011306","121",6
"01/12/2021","13121011410","121",6
"01/12/2021","13121011411","121",3
"01/12/2021","13121011421","121",1
"01/12/2021","13121011426","121",1
"01/12/2021","13121011610","121",1
"01/12/2021","13121011614","121",7
"01/12/2021","13121011616","121",8
"01/12/2021","13121011619","121",6
"01/12/2021","13121011800","121",7
"01/12/2021","13121012300","121",6
"01/13/2021","13121000100","121",12
"01/13/2021","13121000600","121",1
"01/13/2021","13121001001","121",11
"01/13/2021","13121001100","121",2
"01/13/2021","13121001202","121",1
"01/13/2021","13121001400","121",1
"01/13/2021","13121001800","121",9
"01/13/2021","13121002400","121",1
"01/13/2021","13121002900","121",1
"01/13/2021","13121005000","121",1
"01/13/2021","13121006100","121",1
"01/13/2021","13121006700","121",1
"01/13/2021","13121007001","121",1
"01/13/2021","13121007603","121",1
"01/13/2021","13121007706","121",14
"01/13/2021","13121007802","121",2
"01/13/2021","13121007806","121",1
"01/13/2021","13121007808","121",16
"01/13/2021","13121008102","121",11
"01/13/2021","13121008302","121",1
"01/13/2021","13121008400","121",1
"01/13/2021","13121008902","121",10
"01/13/2021","13121009000","121",5
"01/13/2021","13121009101","121",4
"01/13/2021","13121009102","121",1
"01/13/2021","13121009200","121",14
"01/13/2021","13121009402","121",4
"01/13/2021","13121009403","121",1
"01/13/2021","13121009404","121",3
"01/13/2021","13121009603","121",8
"01/13/2021","13121009801","121",3
"01/13/2021","13121010002","121",6
"01/13/2021","13121010113","121",3
"01/13/2021","13121010115","121",1
"01/13/2021","13121010117","121",9
"01/13/2021","13121010118","121",7
"01/13/2021","13121010119","121",14
"01/13/2021","13121010123","121",1
"01/13/2021","13121010208","121",1
"01/13/2021","13121010209","121",1
"01/13/2021","13121010212","121",7
"01/13/2021","13121010304","121",2
"01/13/2021","13121010400","121",1
"01/13/2021","13121010510","121",9
"01/13/2021","13121010511","121",1
"01/13/2021","13121010512","121",2
"01/13/2021","13121010513","121",16
"01/13/2021","13121010601","121",3
"01/13/2021","13121010800","121",4
"01/13/2021","13121011303","121",4
"01/13/2021","13121011305","121",1
"01/13/2021","13121011306","121",1
"01/13/2021","13121011405","121",12
"01/13/2021","13121011411","121",4
"01/13/2021","13121011414","121",2
"01/13/2021","13121011420","121",4
"01/13/2021","13121011613","121",2
"01/13/2021","13121011619","121",1
"01/13/2021","13121012000","121",1
"01/13/2021","13121012300","121",1
"01/14/2021","13121000600","121",1
"01/14/2021","13121000700","121",5
"01/14/2021","13121001001","121",5
"01/14/2021","13121001100","121",2
"01/14/2021","13121001700","121",1
"01/14/2021","13121001900","121",4
"01/14/2021","13121003100","121",1
"01/14/2021","13121004900","121",3
"01/14/2021","13121005000","121",2
"01/14/2021","13121005200","121",1
"01/14/2021","13121005300","121",1
"01/14/2021","13121007400","121",1
"01/14/2021","13121007802","121",2
"01/14/2021","13121007806","121",1
"01/14/2021","13121007808","121",6
"01/14/2021","13121008301","121",1
"01/14/2021","13121008902","121",2
"01/14/2021","13121009102","121",3
"01/14/2021","13121009200","121",3
"01/14/2021","13121009502","121",1
"01/14/2021","13121009603","121",2
"01/14/2021","13121009801","121",2
"01/14/2021","13121010002","121",1
"01/14/2021","13121010106","121",3
"01/14/2021","13121010110","121",2
"01/14/2021","13121010113","121",9
"01/14/2021","13121010118","121",5
"01/14/2021","13121010119","121",4
"01/14/2021","13121010122","121",4
"01/14/2021","13121010123","121",1
"01/14/2021","13121010208","121",3
"01/14/2021","13121010303","121",7
"01/14/2021","13121010510","121",1
"01/14/2021","13121010512","121",1
"01/14/2021","13121010513","121",5
"01/14/2021","13121010515","121",2
"01/14/2021","13121010601","121",1
"01/14/2021","13121010800","121",2
"01/14/2021","13121011303","121",6
"01/14/2021","13121011306","121",1
"01/14/2021","13121011411","121",2
"01/14/2021","13121011416","121",1
"01/14/2021","13121011420","121",5
"01/14/2021","13121011423","121",1
"01/14/2021","13121011611","121",1
"01/14/2021","13121011616","121",2
"01/14/2021","13121011626","121",4
"01/14/2021","13121011900","121",5
"01/15/2021","13121000200","121",1
"01/15/2021","13121001001","121",3
"01/15/2021","13121001201","121",1
"01/15/2021","13121001700","121",6
"01/15/2021","13121001800","121",3
"01/15/2021","13121002100","121",2
"01/15/2021","13121004200","121",5
"01/15/2021","13121004400","121",1
"01/15/2021","13121006000","121",1
"01/15/2021","13121007703","121",18
"01/15/2021","13121007705","121",1
"01/15/2021","13121007806","121",1
"01/15/2021","13121008102","121",2
"01/15/2021","13121008400","121",2
"01/15/2021","13121008700","121",4
"01/15/2021","13121008902","121",6
"01/15/2021","13121008904","121",7
"01/15/2021","13121009000","121",1
"01/15/2021","13121009102","121",1
"01/15/2021","13121009200","121",3
"01/15/2021","13121009502","121",1
"01/15/2021","13121010110","121",5
"01/15/2021","13121010118","121",26
"01/15/2021","13121010123","121",2
"01/15/2021","13121010208","121",4
"01/15/2021","13121010209","121",1
"01/15/2021","13121010210","121",1
"01/15/2021","13121010303","121",9
"01/15/2021","13121010400","121",1
"01/15/2021","13121010603","121",4
"01/15/2021","13121011100","121",1
"01/15/2021","13121011201","121",2
"01/15/2021","13121011202","121",1
"01/15/2021","13121011305","121",9
"01/15/2021","13121011421","121",20
"01/15/2021","13121011622","121",1
"01/15/2021","13121012300","121",2
"01/18/2021","13121000500","121",4
"01/18/2021","13121000600","121",2
"01/18/2021","13121001001","121",1
"01/18/2021","13121002600","121",3
"01/18/2021","13121002800","121",1
"01/18/2021","13121003800","121",1
"01/18/2021","13121003900","121",1
"01/18/2021","13121005000","121",1
"01/18/2021","13121005800","121",1
"01/18/2021","13121006400","121",4
"01/18/2021","13121007002","121",1
"01/18/2021","13121007703","121",1
"01/18/2021","13121007705","121",2
"01/18/2021","13121007706","121",13
"01/18/2021","13121007805","121",2
"01/18/2021","13121007806","121",6
"01/18/2021","13121008400","121",7
"01/18/2021","13121008902","121",1
"01/18/2021","13121009000","121",4
"01/18/2021","13121009402","121",2
"01/18/2021","13121009603","121",1
"01/18/2021","13121010002","121",5
"01/18/2021","13121010110","121",3
"01/18/2021","13121010113","121",9
"01/18/2021","13121010115","121",1
"01/18/2021","13121010120","121",5
"01/18/2021","13121010208","121",2
"01/18/2021","13121010303","121",5
"01/18/2021","13121010304","121",1
"01/18/2021","13121010400","121",1
"01/18/2021","13121010507","121",14
"01/18/2021","13121010510","121",1
"01/18/2021","13121010513","121",1
"01/18/2021","13121010603","121",3
"01/18/2021","13121010604","121",1
"01/18/2021","13121011305","121",26
"01/18/2021","13121011414","121",8
"01/18/2021","13121011619","121",2
"01/18/2021","13121012000","121",4
"01/19/2021","13121001002","121",1
"01/19/2021","13121001300","121",1
"01/19/2021","13121001500","121",1
"01/19/2021","13121001700","121",1
"01/19/2021","13121002800","121",1
"01/19/2021","13121003500","121",1
"01/19/2021","13121006100","121",1
"01/19/2021","13121006200","121",1
"01/19/2021","13121007300","121",3
"01/19/2021","13121007602","121",1
"01/19/2021","13121007603","121",6
"01/19/2021","13121007706","121",2
"01/19/2021","13121008601","121",1
"01/19/2021","13121008602","121",2
"01/19/2021","13121008700","121",4
"01/19/2021","13121008902","121",1
"01/19/2021","13121008904","121",1
"01/19/2021","13121009101","121",1
"01/19/2021","13121009200","121",7
"01/19/2021","13121009402","121",3
"01/19/2021","13121009502","121",1
"01/19/2021","13121009603","121",4
"01/19/2021","13121009700","121",3
"01/19/2021","13121010002","121",2
"01/19/2021","13121010113","121",8
"01/19/2021","13121010114","121",1
"01/19/2021","13121010119","121",10
"01/19/2021","13121010205","121",4
"01/19/2021","13121010209","121",5
"01/19/2021","13121010210","121",13
"01/19/2021","13121010301","121",2
"01/19/2021","13121010303","121",3
"01/19/2021","13121010508","121",1
"01/19/2021","13121010510","121",1
"01/19/2021","13121010514","121",7
"01/19/2021","13121010516","121",2
"01/19/2021","13121010601","121",1
"01/19/2021","13121010603","121",2
"01/19/2021","13121010800","121",1
"01/19/2021","13121011000","121",1
"01/19/2021","13121011301","121",1
"01/19/2021","13121011305","121",15
"01/19/2021","13121011405","121",2
"01/19/2021","13121011900","121",2
"01/19/2021","13121012000","121",3
"01/19/2021","13121012300","121",2
"01/20/2021","13121001001","121",4
"01/20/2021","13121001100","121",5
"01/20/2021","13121001900","121",1
"01/20/2021","13121002100","121",1
"01/20/2021","13121003100","121",3
"01/20/2021","13121003500","121",1
"01/20/2021","13121004000","121",1
"01/20/2021","13121004200","121",1
"01/20/2021","13121005800","121",1
"01/20/2021","13121006000","121",2
"01/20/2021","13121006400","121",10
"01/20/2021","13121007300","121",1
"01/20/2021","13121007602","121",1
"01/20/2021","13121007706","121",2
"01/20/2021","13121007805","121",1
"01/20/2021","13121007808","121",1
"01/20/2021","13121008102","121",1
"01/20/2021","13121008902","121",2
"01/20/2021","13121009000","121",2
"01/20/2021","13121009200","121",4
"01/20/2021","13121009402","121",1
"01/20/2021","13121009601","121",3
"01/20/2021","13121010002","121",1
"01/20/2021","13121010110","121",5
"01/20/2021","13121010119","121",1
"01/20/2021","13121010122","121",11
"01/20/2021","13121010209","121",1
"01/20/2021","13121010210","121",1
"01/20/2021","13121010212","121",1
"01/20/2021","13121010301","121",3
"01/20/2021","13121010303","121",1
"01/20/2021","13121010507","121",2
"01/20/2021","13121010510","121",1
"01/20/2021","13121010513","121",1
"01/20/2021","13121010604","121",1
"01/20/2021","13121011303","121",2
"01/20/2021","13121011305","121",13
"01/20/2021","13121011306","121",11
"01/20/2021","13121011405","121",2
"01/20/2021","13121011411","121",2
"01/20/2021","13121011414","121",1
"01/20/2021","13121011422","121",13
"01/20/2021","13121011614","121",3
"01/20/2021","13121011617","121",2
"01/21/2021","13121000600","121",1
"01/21/2021","13121001001","121",2
"01/21/2021","13121001201","121",1
"01/21/2021","13121002300","121",1
"01/21/2021","13121002400","121",1
"01/21/2021","13121003100","121",1
"01/21/2021","13121004300","121",1
"01/21/2021","13121005700","121",1
"01/21/2021","13121005800","121",1
"01/21/2021","13121007100","121",1
"01/21/2021","13121007200","121",1
"01/21/2021","13121007500","121",2
"01/21/2021","13121007603","121",1
"01/21/2021","13121007703","121",5
"01/21/2021","13121007705","121",7
"01/21/2021","13121007706","121",5
"01/21/2021","13121007805","121",1
"01/21/2021","13121007806","121",5
"01/21/2021","13121008302","121",2
"01/21/2021","13121008400","121",5
"01/21/2021","13121008902","121",3
"01/21/2021","13121008904","121",1
"01/21/2021","13121009601","121",1
"01/21/2021","13121009603","121",1
"01/21/2021","13121010110","121",3
"01/21/2021","13121010117","121",1
"01/21/2021","13121010122","121",3
"01/21/2021","13121010208","121",9
"01/21/2021","13121010209","121",21
"01/21/2021","13121010301","121",3
"01/21/2021","13121010507","121",2
"01/21/2021","13121010508","121",1
"01/21/2021","13121010603","121",23
"01/21/2021","13121011202","121",1
"01/21/2021","13121011303","121",1
"01/21/2021","13121011305","121",1
"01/21/2021","13121011306","121",44
"01/21/2021","13121011405","121",1
"01/21/2021","13121011417","121",1
"01/21/2021","13121011420","121",2
"01/21/2021","13121011422","121",1
"01/21/2021","13121011424","121",1
"01/22/2021","13121000700","121",2
"01/22/2021","13121001201","121",1
"01/22/2021","13121002400","121",1
"01/22/2021","13121004800","121",1
"01/22/2021","13121006500","121",2
"01/22/2021","13121006602","121",1
"01/22/2021","13121008000","121",1
"01/22/2021","13121008500","121",1
"01/22/2021","13121008800","121",1
"01/22/2021","13121009000","121",1
"01/22/2021","13121009402","121",1
"01/22/2021","13121010117","121",1
"01/22/2021","13121010122","121",7
"01/22/2021","13121010304","121",2
"01/22/2021","13121010512","121",1
"01/22/2021","13121010513","121",1
"01/22/2021","13121010515","121",1
"01/22/2021","13121011202","121",1
"01/22/2021","13121011303","121",1
"01/22/2021","13121011305","121",14
"01/22/2021","13121011405","121",1
"01/22/2021","13121011420","121",1
"01/22/2021","13121011611","121",1
"01/22/2021","13121011900","121",1
"01/25/2021","13121000700","121",1
"01/25/2021","13121001001","121",3
"01/25/2021","13121001202","121",1
"01/25/2021","13121001600","121",1
"01/25/2021","13121002500","121",8
"01/25/2021","13121004100","121",5
"01/25/2021","13121006300","121",1
"01/25/2021","13121007001","121",1
"01/25/2021","13121007002","121",1
"01/25/2021","13121007400","121",3
"01/25/2021","13121007603","121",1
"01/25/2021","13121007704","121",1
"01/25/2021","13121007705","121",1
"01/25/2021","13121007706","121",2
"01/25/2021","13121008000","121",2
"01/25/2021","13121008301","121",1
"01/25/2021","13121008302","121",1
"01/25/2021","13121008400","121",2
"01/25/2021","13121008601","121",1
"01/25/2021","13121008700","121",2
"01/25/2021","13121008902","121",1
"01/25/2021","13121009000","121",1
"01/25/2021","13121009403","121",1
